Urutan,id_cust,Status,Cukur_ke,Capster,Hari,Tanggal,keterangan,Bayar,Haircut,Haircolor,Creambath,Shaving,Vitamin,Powder A,Powder B,Pomade 1,Pomade 2,Pomade 3,Pomade 4,Pomade 5,Pomade 6,Pomade 7,Pomade 8,Pomade 9,Conditioner,Hairtonic,Total Payment
972,Veaya,baru,1,irh,kamis,06/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
973,Roant,baru,1,iif,kamis,06/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
974,Tinde,baru,1,irh,kamis,06/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
975,25786401Dehvi,baru,1,iif,jumat,07/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
976,25539665AdAd,lama,2,iif,jumat,07/01/2022,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
977,Soale,lama,2,iif,jumat,07/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
978,26765414Karel,baru,1,iif,sabtu,08/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
979,26739719Faara,baru,1,irh,sabtu,08/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
980,25538045Suand,lama,3,iif,sabtu,08/01/2022,,QRIS,35000,,,,,,,130000,,,,,,,,,,20000,185000
981,26739786Trmma,lama,2,irh,sabtu,08/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
982,25513197Alulu,lama,3,iif,sabtu,08/01/2022,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
983,25507804MuMu,baru,1,irh,sabtu,08/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
984,25502192Anwoj,lama,2,iif,sabtu,08/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
985,26795610ThAmr,lama,2,irh,sabtu,08/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
986,2825736Fahru,baru,1,iif,sabtu,08/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,20000,55000
987,26323516MaYot,baru,1,irh,sabtu,08/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
988,27942786Riiya,baru,1,iif,sabtu,08/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
989,26927372Suton,lama,2,irh,sabtu,08/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
990,26910932ElEls,baru,1,iif,minggu,09/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
991,TiTit,lama,2,irh,minggu,09/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
992,27703006RaRak,baru,1,iif,minggu,09/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
993,27695097ApApi,baru,1,irh,minggu,09/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
994,25821431Chven,lama,2,iif,minggu,09/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
995,25507410Teto ,lama,2,irh,minggu,09/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
996,KiKik,baru,1,irh,minggu,09/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
997,25539514Irrfa,baru,1,iif,minggu,09/01/2022,,Cash,35000,,,,,,,,,,,25000,,,,,,,60000
998,25542799Errwa,lama,2,irh,minggu,09/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
999,25542799YuYua,baru,1,iif,minggu,09/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1000,26892649Biism,baru,1,irh,minggu,09/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1001,25502357Niiza,baru,1,iif,minggu,09/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,40000,75000
1002,25821615Nouva,lama,2,irh,minggu,09/01/2022,,Cash,35000,,,,,30000,,,,,,,,,,,,,65000
1003,25477587NiNik,lama,2,iif,minggu,09/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1004,2825477Mathe,lama,3,irh,minggu,09/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1005,2550673Sagij,baru,1,iif,minggu,09/01/2022,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
1006,26739062Ritiy,baru,1,iif,minggu,09/01/2022,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
1007,25791590Sadra,lama,3,irh,minggu,09/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1008,25820902BaBay,lama,2,iif,senin,10/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1009,26948178Daavi,lama,2,irh,senin,10/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1010,27554328Geutr,lama,2,iif,senin,10/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1011,25513197Fatar,baru,1,irh,senin,10/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1012,25507225Radia,baru,1,iif,senin,10/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1013,25718845Riant,baru,1,irh,selasa,11/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1014,25507225AdAda,baru,1,iif,selasa,11/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1015,25507225DjDji,baru,1,irh,selasa,11/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1016,Yam R,lama,3,iif,selasa,11/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1017,25747896PuPut,baru,1,irh,selasa,11/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1018,25807768Raafl,baru,1,irh,selasa,11/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1019,25539237Areza,lama,2,iif,selasa,11/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1020,25539237ReRez,lama,4,irh,selasa,11/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1021,27553568Achro,baru,1,iif,rabu,12/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1022,Allme,lama,4,irh,rabu,12/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1023,25546776DiDio,baru,1,iif,rabu,12/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1024,25546776YuYud,baru,1,irh,rabu,12/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1025,27594419Juntu,baru,1,iif,rabu,12/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,20000,55000
1026,25726825AlAld,lama,2,irh,rabu,12/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1027,28135773Nivil,lama,3,iif,rabu,12/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1028,25500841Joord,baru,1,irh,rabu,12/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1029,Diima,lama,3,iif,rabu,12/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1030,27586512Farha,baru,1,irh,rabu,12/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1031,DaDaf,baru,1,iif,rabu,12/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1032,25507225Radia,lama,2,irh,rabu,12/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1033,2547123BoBow,lama,3,iif,rabu,12/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1034,25821422Mauli,baru,2,irh,kamis,13/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1035,26892618Miiza,lama,2,irh,kamis,13/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1036,25837074Deand,lama,4,iif,kamis,13/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,20000,55000
1037,26936662IzIzu,lama,2,irh,kamis,13/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1038,25792588Im Aj,lama,3,iif,kamis,13/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1039,26331217TeTed,lama,4,irh,kamis,13/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1040,25853031ReRe,lama,2,iif,kamis,13/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1041,25539774Raaye,baru,1,irh,kamis,13/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1042,25513226AlJay,baru,1,iif,kamis,13/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1043,Keenz,lama,3,irh,kamis,13/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1044,25539587Adisn,lama,2,iif,kamis,13/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1045,2550335ArAri,baru,1,irh,kamis,13/01/2022,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
1046,25500960Anngg,lama,4,iif,jumat,14/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1047,25824402Muasa,lama,3,iif,jumat,14/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,20000,55000
1048,26741065BiBim,lama,4,irh,jumat,14/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1049,2560866Wiart,lama,4,iif,jumat,14/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1050,25841608Anndr,baru,1,irh,sabtu,15/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1051,Uda E,lama,2,iif,sabtu,15/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1052,26770753Tatan,lama,5,irh,sabtu,15/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1053,25502257OkOk,lama,2,iif,sabtu,15/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1054,26925351Roobi,lama,3,irh,sabtu,15/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1055,Auufa,baru,1,iif,sabtu,15/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1056,26946249EkEk,lama,3,irh,sabtu,15/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1057,Haard,baru,1,iif,sabtu,15/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1058,26991613AgAgu,baru,1,irh,minggu,16/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1059,25789578AgI A,baru,1,iif,minggu,16/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1060,25819681Aggre,baru,1,irh,minggu,16/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1061,2547640Mutai,lama,3,irh,minggu,16/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1062,27586119Fisya,baru,1,iif,minggu,16/01/2022,,Cash,35000,,,,,30000,,,,,,,,,,,,,65000
1063,27564485LeLev,lama,3,irh,minggu,16/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,20000,55000
1064,25824700Biufa,baru,1,iif,minggu,16/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1065,25537778Syhru,baru,1,irh,senin,17/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1066,25537758Arhma,baru,1,iif,senin,17/01/2022,,Cash,35000,175000,,,,,,,,,,,,,,,,,210000
1067,26921246Bahan,baru,1,irh,senin,17/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1068,25537769Riutr,lama,4,iif,senin,17/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1069,25792353Feria,baru,1,irh,senin,17/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1070,25595782Candr,baru,1,iif,senin,17/01/2022,,Cash,35000,,,,,,,130000,,,,,,,,,,,165000
1071,25507361EmEmi,lama,4,irh,senin,17/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1072,25507361Riizk,lama,4,iif,senin,17/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1073,25784863Rigga,lama,2,irh,senin,17/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1074,2818608Renir,lama,2,iif,senin,17/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1075,25537690Jooko,baru,1,irh,selasa,18/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1076,26960035Adrad,baru,1,iif,selasa,18/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1077,28107853Diieg,baru,1,irh,selasa,18/01/2022,,Cash,35000,175000,,,,,,,,,,,,,,,,,210000
1078,25506634Hendr,baru,1,iif,selasa,18/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1079,25507766Arhma,baru,1,irh,selasa,18/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1080,26331140Tiant,baru,1,iif,selasa,18/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1081,28159217Allme,lama,2,irh,selasa,18/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1082,25506921Miald,lama,7,iif,selasa,18/01/2022,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
1083,25539390Zack ,lama,4,irh,selasa,18/01/2022,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
1084,26322795Riile,baru,1,irh,selasa,18/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1085,25790095DeAri,baru,1,iif,selasa,18/01/2022,,Cash,35000,,,,,,,,,,,,35000,,,,,,70000
1086,Ass'a,lama,2,iif,rabu,19/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1087,25506597Rooma,lama,2,ir,rabu,19/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1088,ArArm,lama,3,iif,rabu,19/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,20000,55000
1089,26892008DiDik,baru,1,irh,rabu,19/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1090,2816704Noyon,lama,4,irh,rabu,19/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1091,FaFai,lama,3,iif,rabu,19/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1092,26958646Risya,lama,2,irh,rabu,19/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1093,2562212Frred,baru,1,iif,rabu,19/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1094,25506600AkAki,baru,1,irh,kamis,20/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1095,25507919Nanan,baru,1,iif,kamis,20/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1096,Iytai,lama,2,irh,kamis,20/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1097,25501885Mumik,baru,1,iif,kamis,20/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1098,Riiza,lama,3,irh,jumat,21/01/2022,,Cash,35000,,,,,30000,,,,,,,,,,,,,65000
1099,2817609Reenz,lama,2,iif,jumat,21/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1100,26323192Fiudr,baru,1,irh,jumat,21/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1101,28162103Allvi,baru,1,iif,jumat,21/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1102,28110320Juaed,baru,1,irh,jumat,21/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1103,28110320Anaed,baru,1,iif,jumat,21/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1104,25821587Leard,lama,3,irh,sabtu,22/01/2022,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
1105,27538244Paric,baru,1,iif,sabtu,22/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1106,25547013Rihar,baru,1,irh,sabtu,22/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1107,25523038Hanaj,baru,1,iif,sabtu,22/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1108,25515435Evant,lama,5,irh,sabtu,22/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1109,2819832Arsya,baru,1,iif,sabtu,22/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1110,25507988Fathi,lama,2,irh,sabtu,22/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1111,26946400Inndr,baru,1,iif,sabtu,22/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1112,25728889Eko S,baru,1,irh,sabtu,22/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1113,2548811AlAle,baru,1,iif,sabtu,22/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1114,25792916Ibahi,lama,3,irh,sabtu,22/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1115,25792916Yooyo,lama,3,iif,sabtu,22/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1116,Riizk,lama,4,irh,sabtu,22/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1117,Keevi,lama,2,iif,sabtu,22/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1118,25851739Zaina,lama,3,irh,sabtu,22/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1119,25538693Aggun,baru,1,iif,minggu,23/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1120,28158760Adama,baru,1,irh,minggu,23/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1121,25816212EdEd,baru,1,iif,minggu,23/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1122,25654882Aboza,lama,2,irh,minggu,23/01/2022,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
1123,25654882AfAfi,baru,1,irh,minggu,23/01/2022,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
1124,26770783Sujok,baru,1,iif,minggu,23/01/2022,,Cash,35000,60000,,,,,,,,,,,,,,,,,95000
1125,26916458Faiza,baru,1,iif,minggu,23/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1126,25821415Dwety,lama,4,irh,minggu,23/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1127,2550663Yanua,lama,3,iif,minggu,23/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1128,28158760Ani M,baru,1,irh,minggu,23/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1129,Pa De,lama,2,iif,minggu,23/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1130,AdAdi,lama,2,irh,minggu,23/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1131,25506491Sutam,lama,2,iif,minggu,23/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1132,28105664Feeli,baru,1,irh,minggu,23/01/2022,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
1133,2816651DeDek,baru,1,iif,senin,24/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1134,25502013Fiird,lama,2,irh,senin,24/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1135,26721659DiDik,baru,1,iif,senin,24/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1136,26721659Suard,baru,1,iif,senin,24/01/2022,,Cash,35000,60000,,,,,,,,,,,,,,,,,95000
1137,254759DiDia,baru,1,irh,senin,24/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1138,254759Haafi,baru,1,iif,senin,24/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1139,25611357Ajsya,baru,1,irh,senin,24/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1140,25785036Paaij,baru,1,iif,senin,24/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1141,2611187Baagu,baru,1,irh,senin,24/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1142,2789262M.nan,baru,1,iif,senin,24/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1143,26100864Maama,baru,1,irh,senin,24/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1144,25507733Maama,lama,2,iif,selasa,25/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1145,25555679Annja,baru,1,irh,selasa,25/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1146,25793233Gilan,lama,2,iif,selasa,25/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1147,26328612Faahm,lama,3,irh,selasa,25/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1148,2550627Nyoma,lama,5,iif,selasa,25/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1149,26739214DaDaf,lama,2,irh,selasa,25/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1150,25512316Yotam,baru,1,iif,selasa,25/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,20000,55000
1151,25546422Batia,lama,2,irh,selasa,25/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,20000,55000
1152,26913188Aaera,lama,2,iif,selasa,25/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1153,25507814Anngg,baru,1,irh,selasa,25/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1154,27558349Diawa,baru,1,iif,rabu,26/01/2022,,Cash,35000,,,,,,,,,,,25000,,,,,,,60000
1155,25539377Deahy,baru,1,irh,rabu,26/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1156,25500960Anngg,lama,5,iif,rabu,26/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1157,25546985Arhan,lama,2,irh,rabu,26/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1158,YaAbr,baru,1,irh,rabu,26/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1159,25791953ZaZak,lama,4,irh,rabu,26/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1160,27586123Yoawa,baru,1,iif,rabu,26/01/2022,,QRIS,35000,,,,,,,,,,,,35000,,,,,,70000
1161,26894071Baiyy,baru,1,iif,rabu,26/01/2022,,QRIS,35000,,,,,,,130000,,,,,,,,,,,165000
1162,25686152Haali,lama,4,irh,rabu,26/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1163,Aggun,lama,3,iif,rabu,26/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1164,281282234Irsya,lama,4,irh,rabu,26/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1165,26927101AnAnd,baru,1,iif,rabu,26/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1166,25542580Hayad,lama,3,irh,rabu,26/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1167,2552148BaAri,lama,3,iif,kamis,27/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1168,25538126Mahab,lama,5,irh,kamis,27/01/2022,,Cash,35000,60000,,,,,,,,,,,,,,,,,95000
1169,25821328Krant,lama,4,iif,kamis,27/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1170,27586587Saand,lama,8,irh,kamis,27/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1171,25511532ZaZak,baru,1,iif,kamis,27/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1172,28107527Riizk,baru,1,irh,kamis,27/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1173,Waahy,baru,1,iif,kamis,27/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1174,26936508Abaha,lama,3,irh,kamis,27/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1175,2819691Adavi,baru,1,iif,kamis,27/01/2022,,Cash,35000,,,,,,,,,,,25000,,,,,,,60000
1176,25506715Ruali,lama,5,irh,kamis,27/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,20000,55000
1177,25608253Chndr,lama,2,iif,kamis,27/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1178,25820540Keevi,baru,1,iif,kamis,27/01/2022,,Cash,35000,,,10000,,,,,,,,,,,,,,,45000
1179,25825025Rihru,lama,2,rah,jumat,28/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1180,25538307Joitn,baru,1,iif,jumat,28/01/2022,,Cash,35000,60000,,10000,,,,,,,,,35000,,,,,,140000
1181,25513278AlAld,baru,1,irh,jumat,28/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1182,26933712Sofia,baru,1,iif,jumat,28/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1183,2547561Iwgny,lama,3,irh,jumat,28/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1184,25789359GyGy,baru,1,iif,jumat,28/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1185,25793045Rosse,lama,2,irh,jumat,28/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1186,25538710SaHad,baru,1,iif,jumat,28/01/2022,,Cash,35000,,,10000,,,,,,,,,,,,,,,45000
1187,25538710LeLe,baru,1,irh,jumat,28/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1188,26969463Firki,lama,2,iif,jumat,28/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1189,25792962Agsir,baru,1,irh,jumat,28/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1190,25504550Daara,baru,1,iif,sabtu,29/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1191,25508344Paanj,lama,3,irh,sabtu,29/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1192,25501887Riiva,lama,4,iif,sabtu,29/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1193,25821328Crant,lama,2,iif,sabtu,29/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1194,25506645FeFer,baru,1,irh,sabtu,29/01/2022,,Cash,35000,,,,,,,,,,,25000,35000,,,,,,95000
1195,25536304ErErd,baru,1,iif,sabtu,29/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1196,25502301Anroh,baru,1,irh,sabtu,29/01/2022,,QRIS,35000,,,,,,,,,,,,,,,,,,35000
1197,25821474Yarda,baru,1,irh,minggu,30/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1198,25502427Tuuve,baru,1,iif,minggu,30/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1199,27556017DiDik,baru,1,irh,minggu,30/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1200,28159217Allme,lama,3,iif,minggu,30/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1201,28159217Balme,lama,3,irh,minggu,30/01/2022,,Cash,35000,,,10000,,,,,,,,,,,,,,,45000
1202,26328850Anndr,lama,2,iif,minggu,30/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1203,25554338ChI A,baru,1,irh,minggu,30/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1204,Hunai,baru,1,iif,minggu,30/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1205,Aggun,lama,3,irh,minggu,30/01/2022,,Cash,35000,60000,,,,,,,,,,,,,,,,,95000
1206,25504113RaRau,baru,1,iif,minggu,30/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1207,Ekroh,lama,2,iif,minggu,30/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1208,25793545AgAgi,lama,3,irh,minggu,30/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1209,25831163Ikksa,baru,1,iif,minggu,30/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
1210,25507637Muzal,lama,5,irh,minggu,30/01/2022,,Cash,35000,,,,,,,,,,,,,,,,,,35000
